,numero,año,escolaridad,experiencia,sindicalizado,etnia,casado,salud,sueldo,industria,ocupacion,lugar_residencia
3207,8224,1986,12,11,sí,black,no,no,1.812192524,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3208,8224,1987,12,12,sí,black,no,no,2.07251246,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3209,8272,1980,10,3,no,hisp,sí,no,1.824751901,Manufacturing,Operatives_and_kindred,NA
3210,8272,1981,10,4,sí,hisp,sí,no,1.971227957,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3211,8272,1982,10,5,sí,hisp,sí,no,2.333062075,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3212,8272,1983,10,6,sí,hisp,sí,no,2.248658233,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3213,8272,1984,10,7,sí,hisp,sí,no,2.135120378,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3214,8272,1985,10,8,sí,hisp,sí,no,2.368724896,Manufacturing,Operatives_and_kindred,NA
3215,8272,1986,10,9,sí,hisp,sí,no,2.348657332,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3216,8272,1987,10,10,no,hisp,sí,no,2.34427009,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3217,8300,1980,12,0,no,hisp,no,no,1.442858167,Business_and_Repair_Service,"Professional, Technical_and_kindred",NA
3218,8300,1981,12,1,no,hisp,no,no,1.420811866,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3219,8300,1982,12,2,no,hisp,no,no,1.690503365,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3220,8300,1983,12,3,sí,hisp,no,no,1.647448547,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3221,8300,1984,12,4,sí,hisp,no,no,1.9544801,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3222,8300,1985,12,5,no,hisp,no,no,1.871322292,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3223,8300,1986,12,6,sí,hisp,no,no,2.005988329,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3224,8300,1987,12,7,sí,hisp,no,no,1.67379622,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3225,8304,1980,12,2,no,hisp,no,no,1.779356703,Agricultural,Operatives_and_kindred,NA
3226,8304,1981,12,3,no,hisp,no,no,1.699294242,Trade,Operatives_and_kindred,NA
3227,8304,1982,12,4,no,hisp,no,no,1.637258851,Agricultural,Operatives_and_kindred,NA
3228,8304,1983,12,5,no,hisp,no,no,1.668251675,Agricultural,Operatives_and_kindred,NA
3229,8304,1984,12,6,no,hisp,sí,no,1.682546384,Agricultural,Operatives_and_kindred,NA
3230,8304,1985,12,7,no,hisp,sí,no,1.596885446,Manufacturing,"Managers, Officials_and_Proprietors",NA
3231,8304,1986,12,8,no,hisp,sí,no,1.682178399,Agricultural,Farm_Laborers_and_Foreman,NA
3232,8304,1987,12,9,sí,hisp,sí,no,1.834267667,Manufacturing,"Managers, Officials_and_Proprietors",NA
3233,8364,1980,11,3,no,hisp,no,no,1.41516641,Business_and_Repair_Service,Operatives_and_kindred,rural_area
3234,8364,1981,11,4,no,hisp,sí,no,1.557001895,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",rural_area
3235,8364,1982,11,5,no,hisp,sí,no,2.057612571,Manufacturing,Operatives_and_kindred,rural_area
3236,8364,1983,11,6,no,hisp,sí,no,1.351785586,Construction,"Craftsmen, Foremen_and_kindred",NA
3237,8364,1984,11,7,sí,hisp,sí,no,1.387895643,Transportation,Operatives_and_kindred,NA
3238,8364,1985,11,8,no,hisp,sí,no,1.425922242,Transportation,Laborers_and_farmers,NA
3239,8364,1986,11,9,no,hisp,sí,no,1.520666785,Transportation,Laborers_and_farmers,NA
3240,8364,1987,11,10,no,hisp,sí,no,1.524606688,Public_Administration,Laborers_and_farmers,NA
3241,8370,1980,12,3,no,other,no,no,1.964307764,Manufacturing,"Craftsmen, Foremen_and_kindred",rural_area
3242,8370,1981,12,4,sí,other,no,no,2.030170493,Manufacturing,"Craftsmen, Foremen_and_kindred",rural_area
3243,8370,1982,12,5,sí,other,no,no,2.073495617,Trade,"Craftsmen, Foremen_and_kindred",rural_area
3244,8370,1983,12,6,no,other,no,no,2.04386382,Trade,"Craftsmen, Foremen_and_kindred",NA
3245,8370,1984,12,7,sí,other,sí,no,2.088011492,Trade,"Craftsmen, Foremen_and_kindred",NA
3246,8370,1985,12,8,sí,other,sí,no,2.133686557,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3247,8370,1986,12,9,no,other,sí,no,2.113618994,Trade,"Craftsmen, Foremen_and_kindred",NA
3248,8370,1987,12,10,sí,other,sí,no,1.952050703,Construction,"Craftsmen, Foremen_and_kindred",NA
3249,8381,1980,10,2,no,hisp,no,no,1.027866378,Trade,Laborers_and_farmers,NA
3250,8381,1981,10,3,sí,hisp,no,no,0.984168154,Trade,Laborers_and_farmers,NA
3251,8381,1982,10,4,no,hisp,no,no,1.45647255,Trade,Clerical_and_kindred,NA
3252,8381,1983,10,5,no,hisp,no,sí,1.333714561,Trade,Operatives_and_kindred,NA
3253,8381,1984,10,6,no,hisp,no,no,1.417555723,Manufacturing,Operatives_and_kindred,NA
3254,8381,1985,10,7,no,hisp,no,no,1.557206963,Trade,Sales_Workers,NA
3255,8381,1986,10,8,no,hisp,no,no,1.643181431,Manufacturing,Sales_Workers,NA
3256,8381,1987,10,9,no,hisp,no,no,1.950716124,Trade,Operatives_and_kindred,NA
3257,8388,1980,8,8,no,hisp,sí,no,1.39124675,Agricultural,Operatives_and_kindred,NA
3258,8388,1981,8,9,no,hisp,sí,no,1.494303885,Agricultural,"Craftsmen, Foremen_and_kindred",NA
3259,8388,1982,8,10,no,hisp,sí,no,1.440744377,Agricultural,Operatives_and_kindred,NA
3260,8388,1983,8,11,no,hisp,sí,no,1.400252905,Agricultural,Operatives_and_kindred,NA
3261,8388,1984,8,12,no,hisp,sí,no,1.474588666,Agricultural,Operatives_and_kindred,NA
3262,8388,1985,8,13,no,hisp,sí,no,1.406290662,Agricultural,Farm_Laborers_and_Foreman,NA
3263,8388,1986,8,14,no,hisp,sí,no,1.463255567,Agricultural,Farm_Laborers_and_Foreman,NA
3264,8388,1987,8,15,no,hisp,sí,no,1.567807273,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
3265,8406,1980,8,6,sí,hisp,sí,no,1.293391116,Agricultural,Farm_Laborers_and_Foreman,NA
3266,8406,1981,8,7,no,hisp,sí,no,1.609437912,Public_Administration,Laborers_and_farmers,NA
3267,8406,1982,8,8,no,hisp,sí,no,1.467359814,Public_Administration,Operatives_and_kindred,NA
3268,8406,1983,8,9,no,hisp,sí,no,1.547777521,Public_Administration,Operatives_and_kindred,NA
3269,8406,1984,8,10,no,hisp,sí,no,1.611318875,Public_Administration,"Craftsmen, Foremen_and_kindred",NA
3270,8406,1985,8,11,no,hisp,sí,no,1.576951232,Transportation,"Craftsmen, Foremen_and_kindred",NA
3271,8406,1986,8,12,no,hisp,sí,no,1.706228957,Public_Administration,Operatives_and_kindred,NA
3272,8406,1987,8,13,no,hisp,sí,no,1.706928245,Public_Administration,"Craftsmen, Foremen_and_kindred",NA
3273,8415,1980,10,2,no,black,no,no,1.17240954,Agricultural,Farm_Laborers_and_Foreman,south
3274,8415,1981,10,3,sí,black,no,no,0.42694414,Mining,Operatives_and_kindred,south
3275,8415,1982,10,4,no,black,no,no,1.510014989,Business_and_Repair_Service,Operatives_and_kindred,south
3276,8415,1983,10,5,sí,black,no,no,-0.069549383,Construction,"Craftsmen, Foremen_and_kindred",south
3277,8415,1984,10,6,sí,black,no,no,1.827728394,Manufacturing,Service_Workers,south
3278,8415,1985,10,7,sí,black,sí,no,1.793360751,Trade,Service_Workers,south
3279,8415,1986,10,8,sí,black,sí,no,1.991016671,Manufacturing,Operatives_and_kindred,south
3280,8415,1987,10,9,sí,black,sí,no,1.952050703,Manufacturing,Operatives_and_kindred,south
3281,8496,1980,12,2,no,black,no,no,1.351815643,Trade,Laborers_and_farmers,south
3282,8496,1981,12,3,no,black,no,no,1.196250758,Trade,Clerical_and_kindred,south
3283,8496,1982,12,4,no,black,no,no,0.641162126,Trade,Clerical_and_kindred,south
3284,8496,1983,12,5,no,black,no,no,1.116144392,Trade,Sales_Workers,south
3285,8496,1984,12,6,no,black,no,no,0.989399204,Trade,Sales_Workers,south
3286,8496,1985,12,7,no,black,no,no,1.137353117,Trade,Laborers_and_farmers,south
3287,8496,1986,12,8,no,black,no,no,1.052747033,Trade,Sales_Workers,south
3288,8496,1987,12,9,no,black,sí,no,1.21445176,Trade,Sales_Workers,south
3289,8501,1980,10,5,no,black,no,no,0.962491751,Trade,Clerical_and_kindred,south
3290,8501,1981,10,6,sí,black,no,no,1.034129573,Trade,Service_Workers,south
3291,8501,1982,10,7,sí,black,no,no,0.854255341,Trade,Service_Workers,south
3292,8501,1983,10,8,sí,black,no,no,1.091686329,Trade,Service_Workers,south
3293,8501,1984,10,9,no,black,no,no,0.855867811,Trade,Service_Workers,south
3294,8501,1985,10,10,no,black,no,no,0.821500168,Trade,Service_Workers,south
3295,8501,1986,10,11,sí,black,no,no,0.934963997,Trade,Service_Workers,south
3296,8501,1987,10,12,no,black,no,no,1.013781064,Trade,Service_Workers,south
3297,8518,1980,12,5,sí,other,no,no,1.856127792,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3298,8518,1981,12,6,sí,other,no,no,2.180611896,Manufacturing,Operatives_and_kindred,NA
3299,8518,1982,12,7,sí,other,sí,no,2.426651982,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3300,8518,1983,12,8,sí,other,sí,no,2.37279377,Manufacturing,"Professional, Technical_and_kindred",south
3301,8518,1984,12,9,sí,other,sí,no,2.703572436,Manufacturing,"Craftsmen, Foremen_and_kindred",south
3302,8518,1985,12,10,sí,other,sí,no,2.921899985,Manufacturing,Operatives_and_kindred,south
3303,8518,1986,12,11,no,other,sí,no,2.164912288,Construction,"Craftsmen, Foremen_and_kindred",south
3304,8518,1987,12,12,no,other,sí,no,1.886791288,Manufacturing,"Craftsmen, Foremen_and_kindred",south
3305,8520,1980,15,2,no,other,no,no,0.554400246,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
3306,8520,1981,15,3,sí,other,no,no,1.115961927,Business_and_Repair_Service,Operatives_and_kindred,north_east
3307,8520,1982,15,4,no,other,no,no,1.315370023,Agricultural,Sales_Workers,NA
3308,8520,1983,15,5,no,other,sí,no,1.259903737,Agricultural,Sales_Workers,nothern_central
3309,8520,1984,15,6,no,other,sí,no,1.296499362,Agricultural,"Managers, Officials_and_Proprietors",nothern_central
3310,8520,1985,15,7,no,other,sí,no,-1.15518164,Business_and_Repair_Service,Sales_Workers,nothern_central
3311,8520,1986,15,8,no,other,sí,no,1.28834766,Agricultural,"Managers, Officials_and_Proprietors",nothern_central
3312,8520,1987,15,9,no,other,sí,no,1.366001658,Agricultural,Laborers_and_farmers,nothern_central
3313,8524,1980,11,1,no,other,sí,no,1.19825885,Trade,"Craftsmen, Foremen_and_kindred",NA
3314,8524,1981,11,2,no,other,sí,no,1.529395205,Agricultural,Laborers_and_farmers,NA
3315,8524,1982,11,3,sí,other,sí,no,1.526783234,Agricultural,Laborers_and_farmers,NA
3316,8524,1983,11,4,sí,other,sí,no,1.497151437,Construction,Laborers_and_farmers,south
3317,8524,1984,11,5,sí,other,sí,no,1.514127733,Personal_Service,Service_Workers,NA
3318,8524,1985,11,6,sí,other,sí,no,1.728221448,Agricultural,"Craftsmen, Foremen_and_kindred",NA
3319,8524,1986,11,7,sí,other,sí,no,-0.699791723,Agricultural,"Craftsmen, Foremen_and_kindred",NA
3320,8524,1987,11,8,sí,other,sí,no,1.58063452,Agricultural,Laborers_and_farmers,NA
3321,8548,1980,8,3,no,other,no,no,1.194742035,Trade,Service_Workers,NA
3322,8548,1981,8,4,no,other,no,no,1.183353517,Trade,Service_Workers,NA
3323,8548,1982,8,5,no,other,no,no,1.137697669,Manufacturing,Operatives_and_kindred,NA
3324,8548,1983,8,6,no,other,no,no,1.367037276,Manufacturing,Operatives_and_kindred,NA
3325,8548,1984,8,7,no,other,sí,no,1.344393949,Manufacturing,Operatives_and_kindred,NA
3326,8548,1985,8,8,no,other,no,no,1.532264037,Manufacturing,Operatives_and_kindred,NA
3327,8548,1986,8,9,no,other,no,no,1.192793106,Manufacturing,Operatives_and_kindred,south
3328,8548,1987,8,10,no,other,no,no,1.067848286,Trade,Operatives_and_kindred,south
3329,8556,1980,11,2,no,other,no,no,1.638043169,Manufacturing,Operatives_and_kindred,NA
3330,8556,1981,11,3,no,other,no,no,1.783047529,Manufacturing,Operatives_and_kindred,NA
3331,8556,1982,11,4,no,other,no,no,1.638513198,Manufacturing,Service_Workers,NA
3332,8556,1983,11,5,no,other,sí,no,1.770872463,Manufacturing,Service_Workers,NA
3333,8556,1984,11,6,no,other,sí,no,1.973131216,Manufacturing,"Craftsmen, Foremen_and_kindred",south
3334,8556,1985,11,7,no,other,sí,no,2.022145182,Manufacturing,Service_Workers,south
3335,8556,1986,11,8,no,other,sí,no,1.923750231,Manufacturing,"Craftsmen, Foremen_and_kindred",south
3336,8556,1987,11,9,no,other,sí,no,2.035432312,Manufacturing,Service_Workers,NA
3337,8564,1980,11,1,no,other,no,no,0.809186737,Trade,Sales_Workers,NA
3338,8564,1981,11,2,no,other,sí,no,1.263692039,Manufacturing,Operatives_and_kindred,NA
3339,8564,1982,11,3,no,other,sí,no,1.35456432,Manufacturing,Operatives_and_kindred,NA
3340,8564,1983,11,4,no,other,sí,no,1.470517839,Business_and_Repair_Service,Operatives_and_kindred,NA
3341,8564,1984,11,5,no,other,sí,no,1.363681384,Trade,Operatives_and_kindred,NA
3342,8564,1985,11,6,no,other,sí,no,1.819571227,Manufacturing,Operatives_and_kindred,NA
3343,8564,1986,11,7,no,other,sí,no,1.537005629,Manufacturing,Laborers_and_farmers,NA
3344,8564,1987,11,8,no,other,sí,no,1.524606688,Public_Administration,Clerical_and_kindred,NA
3345,8581,1980,12,3,no,black,no,no,1.227709084,Trade,Service_Workers,NA
3346,8581,1981,12,4,no,black,no,no,1.167828399,Trade,Service_Workers,NA
3347,8581,1982,12,5,no,black,no,no,0.708450486,Trade,Service_Workers,NA
3348,8581,1983,12,6,no,black,no,no,0.96150111,Entertainment,Service_Workers,NA
3349,8581,1984,12,7,no,black,sí,no,0.674097288,Entertainment,Service_Workers,NA
3350,8581,1985,12,8,no,black,sí,no,0.984301943,Entertainment,Service_Workers,NA
3351,8581,1986,12,9,no,black,sí,no,0.727324632,Manufacturing,Operatives_and_kindred,NA
3352,8581,1987,12,10,no,black,no,no,0.749015838,Trade,Operatives_and_kindred,NA
3353,8586,1980,12,3,no,black,no,no,-0.764880908,Manufacturing,Operatives_and_kindred,NA
3354,8586,1981,12,4,no,black,no,no,1.649516136,Manufacturing,Operatives_and_kindred,NA
3355,8586,1982,12,5,no,black,no,no,1.872824922,Manufacturing,Operatives_and_kindred,NA
3356,8586,1983,12,6,no,black,no,no,1.613375065,Manufacturing,Operatives_and_kindred,NA
3357,8586,1984,12,7,no,black,no,no,1.627983008,Manufacturing,Laborers_and_farmers,NA
3358,8586,1985,12,8,no,black,no,no,1.648178741,Manufacturing,Operatives_and_kindred,NA
3359,8586,1986,12,9,no,black,no,no,1.796819523,Manufacturing,Operatives_and_kindred,NA
3360,8586,1987,12,10,no,black,no,no,1.6762302,Manufacturing,Laborers_and_farmers,NA
3361,8587,1980,11,3,sí,black,no,no,0.992074102,Manufacturing,Operatives_and_kindred,NA
3362,8587,1981,11,4,no,black,no,no,0.898236079,Trade,Service_Workers,NA
3363,8587,1982,11,5,no,black,no,no,0.969990766,Trade,Service_Workers,NA
3364,8587,1983,11,6,no,black,no,no,0.804004256,Trade,Service_Workers,NA
3365,8587,1984,11,7,no,black,no,no,1.305523408,Manufacturing,Laborers_and_farmers,NA
3366,8587,1985,11,8,sí,black,no,no,1.476625233,Manufacturing,Operatives_and_kindred,NA
3367,8587,1986,11,9,no,black,no,no,-0.981204183,Manufacturing,Operatives_and_kindred,NA
3368,8587,1987,11,10,no,black,no,no,0.791118398,Manufacturing,Operatives_and_kindred,NA
3369,8597,1980,10,6,sí,black,no,no,1.521121831,Manufacturing,Service_Workers,NA
3370,8597,1981,10,7,sí,black,no,no,1.134979933,Manufacturing,Operatives_and_kindred,NA
3371,8597,1982,10,8,sí,black,no,no,1.755041886,Manufacturing,Operatives_and_kindred,NA
3372,8597,1983,10,9,sí,black,no,no,1.786034711,Manufacturing,Operatives_and_kindred,NA
3373,8597,1984,10,10,sí,black,no,no,1.854396641,Manufacturing,Operatives_and_kindred,NA
3374,8597,1985,10,11,sí,black,no,no,1.920112456,Manufacturing,Operatives_and_kindred,NA
3375,8597,1986,10,12,sí,black,no,no,1.946564909,Manufacturing,Operatives_and_kindred,NA
3376,8597,1987,10,13,sí,black,no,no,1.952050703,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3377,8656,1980,12,2,no,other,no,no,1.224856015,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3378,8656,1981,12,3,no,other,no,no,1.356735559,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3379,8656,1982,12,4,no,other,no,no,1.537356993,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3380,8656,1983,12,5,no,other,sí,no,1.749194994,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3381,8656,1984,12,6,sí,other,sí,no,1.667677716,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3382,8656,1985,12,7,no,other,sí,no,1.495127566,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3383,8656,1986,12,8,no,other,sí,no,1.235549474,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3384,8656,1987,12,9,no,other,sí,no,0.82337926,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3385,8722,1980,12,4,no,hisp,no,no,1.70079438,Manufacturing,Operatives_and_kindred,nothern_central
3386,8722,1981,12,5,no,hisp,no,no,1.550249041,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
3387,8722,1982,12,6,no,hisp,no,no,1.679744146,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
3388,8722,1983,12,7,no,hisp,no,no,1.786034711,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
3389,8722,1984,12,8,no,hisp,no,no,1.682546384,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
3390,8722,1985,12,9,no,hisp,no,no,1.622860933,Manufacturing,"Craftsmen, Foremen_and_kindred",south
3391,8722,1986,12,10,no,hisp,no,no,1.855789884,Manufacturing,Operatives_and_kindred,south
3392,8722,1987,12,11,no,hisp,no,no,1.688990544,Manufacturing,Operatives_and_kindred,south
3393,8743,1980,12,3,no,other,sí,no,1.615636572,Construction,Service_Workers,south
3394,8743,1981,12,4,no,other,sí,no,1.980007645,Mining,"Craftsmen, Foremen_and_kindred",south
3395,8743,1982,12,5,no,other,sí,no,1.84427302,Business_and_Repair_Service,Laborers_and_farmers,south
3396,8743,1983,12,6,no,other,sí,no,1.622107698,Mining,Operatives_and_kindred,south
3397,8743,1984,12,7,no,other,sí,no,1.801291421,Mining,Laborers_and_farmers,south
3398,8743,1985,12,8,no,other,sí,no,1.586156495,Mining,"Craftsmen, Foremen_and_kindred",south
3399,8743,1986,12,9,no,other,sí,no,1.547530691,Mining,Operatives_and_kindred,south
3400,8743,1987,12,10,no,other,sí,no,1.546585595,Mining,"Craftsmen, Foremen_and_kindred",south
3401,8749,1980,8,9,no,black,sí,no,1.659195544,Manufacturing,Operatives_and_kindred,south
3402,8749,1981,8,10,no,black,sí,no,1.325931211,Construction,"Craftsmen, Foremen_and_kindred",south
3403,8749,1982,8,11,no,black,sí,no,1.571899993,Construction,"Craftsmen, Foremen_and_kindred",south
3404,8749,1983,8,12,no,black,sí,no,1.437728016,Construction,Laborers_and_farmers,south
3405,8749,1984,8,13,no,black,sí,no,1.515763056,Construction,"Craftsmen, Foremen_and_kindred",south
3406,8749,1985,8,14,no,black,sí,no,1.43281733,Construction,Operatives_and_kindred,south
3407,8749,1986,8,15,no,black,sí,no,1.529671105,Construction,Operatives_and_kindred,south
3408,8749,1987,8,16,no,black,sí,no,1.747110035,Construction,"Craftsmen, Foremen_and_kindred",south
3409,8758,1980,12,3,no,other,sí,no,1.425526711,Construction,Operatives_and_kindred,nothern_central
3410,8758,1981,12,4,no,other,sí,no,1.198307067,Construction,Laborers_and_farmers,nothern_central
3411,8758,1982,12,5,no,other,sí,no,1.520725034,Mining,Laborers_and_farmers,NA
3412,8758,1983,12,6,no,other,sí,no,1.994583195,Mining,Operatives_and_kindred,NA
3413,8758,1984,12,7,no,other,sí,no,1.709979142,Mining,Operatives_and_kindred,NA
3414,8758,1985,12,8,no,other,sí,no,1.829947047,Mining,Operatives_and_kindred,NA
3415,8758,1986,12,9,no,other,sí,no,2.457208698,Mining,Operatives_and_kindred,NA
3416,8758,1987,12,10,no,other,sí,no,1.569501362,Transportation,Operatives_and_kindred,south
3417,8796,1980,13,2,sí,other,no,no,1.007498401,Transportation,Laborers_and_farmers,nothern_central
3418,8796,1981,13,3,sí,other,no,no,2.065973325,Transportation,Laborers_and_farmers,nothern_central
3419,8796,1982,13,4,sí,other,no,no,2.197990088,Transportation,Clerical_and_kindred,nothern_central
3420,8796,1983,13,5,sí,other,no,no,2.297929282,Transportation,Laborers_and_farmers,nothern_central
3421,8796,1984,13,6,sí,other,no,no,2.171184093,Business_and_Repair_Service,Laborers_and_farmers,nothern_central
3422,8796,1985,13,7,sí,other,no,no,2.240731993,Transportation,Laborers_and_farmers,nothern_central
3423,8796,1986,13,8,sí,other,no,no,2.22755027,Transportation,Laborers_and_farmers,nothern_central
3424,8796,1987,13,9,sí,other,no,no,2.220964144,Transportation,Laborers_and_farmers,nothern_central
3425,8838,1980,12,3,no,other,no,no,1.531362173,Trade,Service_Workers,nothern_central
3426,8838,1981,12,4,no,other,no,no,1.677315335,Trade,Service_Workers,nothern_central
3427,8838,1982,12,5,no,other,no,no,1.240877361,Trade,Service_Workers,nothern_central
3428,8838,1983,12,6,no,other,no,no,1.482765615,Personal_Service,Service_Workers,rural_area
3429,8838,1984,12,7,no,other,no,no,1.210621525,Trade,Service_Workers,NA
3430,8838,1985,12,8,no,other,no,no,1.633858687,Trade,Service_Workers,rural_area
3431,8838,1986,12,9,no,other,sí,no,1.75694405,Entertainment,Service_Workers,rural_area
3432,8838,1987,12,10,no,other,sí,no,1.861078925,Entertainment,Service_Workers,rural_area
3433,8842,1980,11,2,no,other,no,sí,1.244274101,Transportation,Laborers_and_farmers,nothern_central
3434,8842,1981,11,3,no,other,no,no,0.835286948,Trade,Clerical_and_kindred,nothern_central
3435,8842,1982,11,4,no,other,no,sí,1.179677741,Construction,Operatives_and_kindred,nothern_central
3436,8842,1983,11,5,no,other,sí,no,1.243674845,Transportation,Laborers_and_farmers,nothern_central
3437,8842,1984,11,6,no,other,sí,no,1.675360725,Transportation,Clerical_and_kindred,nothern_central
3438,8842,1985,11,7,no,other,sí,no,1.633753374,Transportation,Operatives_and_kindred,nothern_central
3439,8842,1986,11,8,no,other,sí,no,1.593885792,Transportation,Laborers_and_farmers,nothern_central
3440,8842,1987,11,9,no,other,sí,no,1.537851915,Transportation,Laborers_and_farmers,nothern_central
3441,8846,1980,12,2,sí,other,sí,no,1.297176677,Personal_Service,Service_Workers,nothern_central
3442,8846,1981,12,3,sí,other,sí,no,1.326870941,Professional_and_Related Service,Service_Workers,nothern_central
3443,8846,1982,12,4,sí,other,sí,no,1.281030236,Professional_and_Related Service,Service_Workers,nothern_central
3444,8846,1983,12,5,sí,other,sí,no,1.342592821,Public_Administration,Service_Workers,nothern_central
3445,8846,1984,12,6,sí,other,sí,no,1.334760388,Professional_and_Related Service,Service_Workers,nothern_central
3446,8846,1985,12,7,sí,other,sí,no,1.489141305,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
3447,8846,1986,12,8,sí,other,sí,no,1.760324758,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
3448,8846,1987,12,9,sí,other,sí,no,1.627703159,Professional_and_Related Service,Clerical_and_kindred,nothern_central
3449,8860,1980,13,4,sí,hisp,no,no,1.230645286,Trade,Service_Workers,south
3450,8860,1981,13,5,sí,hisp,no,no,1.326870941,Trade,Sales_Workers,south
3451,8860,1982,13,6,no,hisp,no,no,1.28512474,Trade,Sales_Workers,south
3452,8860,1983,13,7,no,hisp,no,no,1.16946403,Trade,Sales_Workers,south
3453,8860,1984,13,8,no,hisp,sí,no,1.226642879,Manufacturing,Laborers_and_farmers,south
3454,8860,1985,13,9,no,hisp,sí,no,1.273485291,Trade,Sales_Workers,south
3455,8860,1986,13,10,sí,hisp,sí,no,1.262467564,Trade,Laborers_and_farmers,south
3456,8860,1987,13,11,no,hisp,sí,no,1.11914158,Trade,Sales_Workers,south
3457,8862,1980,13,2,no,hisp,no,no,1.266279719,Trade,Sales_Workers,south
3458,8862,1981,13,3,no,hisp,no,no,1.397785869,Trade,Sales_Workers,south
3459,8862,1982,13,4,no,hisp,no,no,1.504920776,Trade,"Managers, Officials_and_Proprietors",south
3460,8862,1983,13,5,no,hisp,no,no,1.517770724,Trade,Sales_Workers,south
3461,8862,1984,13,6,no,hisp,no,no,1.509886738,Trade,"Managers, Officials_and_Proprietors",south
3462,8862,1985,13,7,no,hisp,no,no,1.888037866,Trade,"Managers, Officials_and_Proprietors",south
3463,8862,1986,13,8,no,hisp,no,no,1.763633038,Trade,"Managers, Officials_and_Proprietors",south
3464,8862,1987,13,9,no,hisp,no,no,1.892331468,Trade,"Managers, Officials_and_Proprietors",south
3465,8880,1980,12,4,no,hisp,no,no,2.058924542,Professional_and_Related Service,Clerical_and_kindred,south
3466,8880,1981,12,5,no,hisp,no,no,2.292496925,Mining,"Craftsmen, Foremen_and_kindred",south
3467,8880,1982,12,6,sí,hisp,no,no,2.298985569,Mining,"Craftsmen, Foremen_and_kindred",south
3468,8880,1983,12,7,sí,hisp,no,no,2.402047178,Mining,"Craftsmen, Foremen_and_kindred",south
3469,8880,1984,12,8,sí,hisp,sí,no,2.390964436,Mining,"Craftsmen, Foremen_and_kindred",south
3470,8880,1985,12,9,sí,hisp,sí,no,2.406503814,Mining,"Craftsmen, Foremen_and_kindred",south
3471,8880,1986,12,10,sí,hisp,sí,no,2.519084102,Mining,"Craftsmen, Foremen_and_kindred",south
3472,8880,1987,12,11,sí,hisp,sí,no,2.524854027,Manufacturing,"Craftsmen, Foremen_and_kindred",south
3473,8886,1980,12,5,no,hisp,no,no,1.429428181,Trade,"Craftsmen, Foremen_and_kindred",south
3474,8886,1981,12,6,no,hisp,no,no,1.442383828,Trade,"Craftsmen, Foremen_and_kindred",south
3475,8886,1982,12,7,no,hisp,no,no,1.579273809,Trade,"Craftsmen, Foremen_and_kindred",south
3476,8886,1983,12,8,no,hisp,no,no,1.490573216,Trade,Clerical_and_kindred,south
3477,8886,1984,12,9,no,hisp,no,no,1.788857019,Trade,"Managers, Officials_and_Proprietors",south
3478,8886,1985,12,10,no,hisp,sí,no,1.602265684,Trade,"Managers, Officials_and_Proprietors",south
3479,8886,1986,12,11,no,hisp,sí,no,1.498032399,Trade,"Craftsmen, Foremen_and_kindred",south
3480,8886,1987,12,12,no,hisp,no,no,2.118713015,Trade,"Craftsmen, Foremen_and_kindred",south
3481,8903,1980,11,2,no,hisp,no,no,0.981671713,Trade,Service_Workers,south
3482,8903,1981,11,3,no,hisp,sí,no,-0.220918856,Trade,Service_Workers,south
